movement_id,date_id,vessel_key,vessel_id,vessel_category,terminal_id,container_count,move_duration,route_geometry,terminal_name,regional_hub,shift,fiscal_year,quarter,month,build_year,vessel_age,suez_period,terminal_total_movements,utilization,load_segment,regional_avg_duration,pct_above_regional,global_avg_duration,pct_above_global,month_name,year_month
761,2024-01-30,Passenger_296,29,Passenger,529,797,746.0491552696371,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Tara Walker,APAC,Night,2024,1,1,1915,,Post-Suez,45,1.45,High Load,509.19575666156277,46.5,499.53,49.4,Jan 2024,2024-01
473,2024-11-15,Tanker_627,627,Tanker,629,64,215.72032799443764,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Elizabeth Welch,AMER,Night,2024,4,11,2009,17.0,Post-Suez,27,0.87,Normal,501.3849927507171,-57.0,499.53,-56.8,Nov 2024,2024-11
541,2022-07-13,Cargo_145,145,Cargo,529,971,126.09534016136035,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Tara Walker,APAC,Night,2022,3,7,1967,,Post-Suez,45,1.45,High Load,509.19575666156277,-75.2,499.53,-74.8,Jul 2022,2022-07
499,2022-03-10,Cargo_636,636,Cargo,883,713,290.4779148642509,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Sandra Lopez,LATAM,Night,2022,1,3,2005,21.0,Post-Suez,32,1.03,Normal,494.18812107674495,-41.2,499.53,-41.8,Mar 2022,2022-03
82,2023-01-16,Tanker_630,630,Tanker,374,149,654.5665365863872,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Diamond Newman,EMEA,Night,2023,1,1,1916,,Post-Suez,31,1.0,Normal,495.1797462581356,32.2,499.53,31.0,Jan 2023,2023-01
82,2023-01-16,Tanker_630,630,Tanker,374,149,654.5665365863872,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Diamond Newman,EMEA,Night,2023,1,1,1950,,Post-Suez,31,1.0,Normal,495.1797462581356,32.2,499.53,31.0,Jan 2023,2023-01
82,2023-01-16,Tanker_630,630,Tanker,374,149,654.5665365863872,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Diamond Newman,EMEA,Night,2023,1,1,2021,5.0,Post-Suez,31,1.0,Normal,495.1797462581356,32.2,499.53,31.0,Jan 2023,2023-01
620,2023-10-19,Container_367,367,Container,110,252,258.4301602157539,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Steven Lynn,EMEA,Day,2023,4,10,1918,,Post-Suez,30,0.97,Normal,495.1797462581356,-47.8,499.53,-48.3,Oct 2023,2023-10
620,2023-10-19,Container_367,367,Container,110,252,258.4301602157539,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Steven Lynn,EMEA,Day,2023,4,10,1976,,Post-Suez,30,0.97,Normal,495.1797462581356,-47.8,499.53,-48.3,Oct 2023,2023-10
620,2023-10-19,Container_367,367,Container,110,252,258.4301602157539,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Steven Lynn,EMEA,Day,2023,4,10,1900,,Post-Suez,30,0.97,Normal,495.1797462581356,-47.8,499.53,-48.3,Oct 2023,2023-10
492,2024-06-11,Passenger_339,339,Passenger,708,547,527.5646858980672,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Ryan Williams,LATAM,Day,2024,2,6,1970,,Post-Suez,28,0.9,Normal,494.18812107674495,6.8,499.53,5.6,Jun 2024,2024-06
529,2023-09-15,Passenger_435,435,Passenger,99,696,556.1970269765127,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Kayla Mitchell,APAC,Night,2023,3,9,2010,16.0,Post-Suez,34,1.1,Normal,509.19575666156277,9.2,499.53,11.3,Sep 2023,2023-09
529,2023-09-15,Passenger_435,435,Passenger,99,696,556.1970269765127,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Kayla Mitchell,APAC,Night,2023,3,9,1957,,Post-Suez,34,1.1,Normal,509.19575666156277,9.2,499.53,11.3,Sep 2023,2023-09
642,2022-11-09,Cargo_720,720,Cargo,598,287,954.7331142535048,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Nicole Miller,EMEA,Night,2022,4,11,1998,28.0,Post-Suez,41,1.32,High Load,495.1797462581356,92.8,499.53,91.1,Nov 2022,2022-11
642,2022-11-09,Cargo_720,720,Cargo,598,287,954.7331142535048,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Nicole Miller,EMEA,Night,2022,4,11,1958,,Post-Suez,41,1.32,High Load,495.1797462581356,92.8,499.53,91.1,Nov 2022,2022-11
602,2021-08-15,Container_890,890,Container,883,159,944.177532567782,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Sandra Lopez,LATAM,Day,2021,3,8,1954,,Post-Suez,32,1.03,Normal,494.18812107674495,91.1,499.53,89.0,Aug 2021,2021-08
999,2022-11-09,Passenger_217,217,Passenger,728,957,291.5940519186039,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Courtney Mclaughlin,EMEA,Night,2022,4,11,1908,,Post-Suez,36,1.16,Normal,495.1797462581356,-41.1,499.53,-41.6,Nov 2022,2022-11
738,2022-11-06,Passenger_892,892,Passenger,778,314,536.4885475790489,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Shannon Gray,APAC,Night,2022,4,11,1927,,Post-Suez,58,1.87,Overloaded,509.19575666156277,5.4,499.53,7.4,Nov 2022,2022-11
738,2022-11-06,Passenger_892,892,Passenger,778,314,536.4885475790489,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Shannon Gray,APAC,Night,2022,4,11,2018,8.0,Post-Suez,58,1.87,Overloaded,509.19575666156277,5.4,499.53,7.4,Nov 2022,2022-11
410,2021-04-17,Cargo_44,44,Cargo,224,764,321.49491215322234,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Lisa Carter,LATAM,Night,2021,2,4,1993,33.0,Suez Disruption,42,1.35,High Load,494.18812107674495,-34.9,499.53,-35.6,Apr 2021,2021-04
410,2021-04-17,Cargo_44,44,Cargo,224,764,321.49491215322234,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Lisa Carter,LATAM,Night,2021,2,4,2017,9.0,Suez Disruption,42,1.35,High Load,494.18812107674495,-34.9,499.53,-35.6,Apr 2021,2021-04
410,2021-04-17,Cargo_44,44,Cargo,224,764,321.49491215322234,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Lisa Carter,LATAM,Night,2021,2,4,1963,,Suez Disruption,42,1.35,High Load,494.18812107674495,-34.9,499.53,-35.6,Apr 2021,2021-04
516,2022-03-21,Cargo_13,13,Cargo,957,152,929.483142385827,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Sherry Jones,APAC,Night,2022,1,3,1903,,Post-Suez,26,0.84,Normal,509.19575666156277,82.5,499.53,86.1,Mar 2022,2022-03
669,2021-06-07,Cargo_158,158,Cargo,627,55,632.681630427665,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Matthew Jones,LATAM,Night,2021,2,6,1995,31.0,Post-Suez,37,1.19,Normal,494.18812107674495,28.0,499.53,26.7,Jun 2021,2021-06
482,2023-05-06,Passenger_632,632,Passenger,778,850,184.927431678502,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Shannon Gray,APAC,Day,2023,2,5,1955,,Post-Suez,58,1.87,Overloaded,509.19575666156277,-63.7,499.53,-63.0,May 2023,2023-05
515,2022-09-27,Passenger_778,778,Passenger,629,504,992.3390466889646,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Elizabeth Welch,AMER,Night,2022,3,9,1970,,Post-Suez,27,0.87,Normal,501.3849927507171,97.9,499.53,98.7,Sep 2022,2022-09
515,2022-09-27,Passenger_778,778,Passenger,629,504,992.3390466889646,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Elizabeth Welch,AMER,Night,2022,3,9,1924,,Post-Suez,27,0.87,Normal,501.3849927507171,97.9,499.53,98.7,Sep 2022,2022-09
335,2023-09-21,Passenger_998,998,Passenger,99,420,134.67543749694354,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Kayla Mitchell,APAC,Night,2023,3,9,1923,,Post-Suez,34,1.1,Normal,509.19575666156277,-73.6,499.53,-73.0,Sep 2023,2023-09
494,2021-01-15,Cargo_934,934,Cargo,563,586,799.5516928300584,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Deborah Morgan,LATAM,Night,2021,1,1,1942,,Pre-Suez,40,1.29,Normal,494.18812107674495,61.8,499.53,60.1,Jan 2021,2021-01
557,2023-12-31,Tanker_227_2,227,Tanker,387,674,557.5583893329864,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Daniel Wong,AMER,Night,2023,4,12,1921,,Post-Suez,21,0.68,Underutilized,501.3849927507171,11.2,499.53,11.6,Dec 2023,2023-12
557,2023-12-31,Tanker_227_2,227,Tanker,387,674,557.5583893329864,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Daniel Wong,AMER,Night,2023,4,12,1954,,Post-Suez,21,0.68,Underutilized,501.3849927507171,11.2,499.53,11.6,Dec 2023,2023-12
969,2022-02-16,Tanker_916,916,Tanker,460,265,196.3172186610509,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Peter Griffin,AMER,Night,2022,1,2,1980,,Post-Suez,27,0.87,Normal,501.3849927507171,-60.8,499.53,-60.7,Feb 2022,2022-02
969,2022-02-16,Tanker_916,916,Tanker,460,265,196.3172186610509,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Peter Griffin,AMER,Night,2022,1,2,1910,,Post-Suez,27,0.87,Normal,501.3849927507171,-60.8,499.53,-60.7,Feb 2022,2022-02
963,2024-02-14,Tanker_227_2,227,Tanker,99,955,277.92769882082644,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Kayla Mitchell,APAC,Day,2024,1,2,1921,,Post-Suez,34,1.1,Normal,509.19575666156277,-45.4,499.53,-44.4,Feb 2024,2024-02
963,2024-02-14,Tanker_227_2,227,Tanker,99,955,277.92769882082644,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Kayla Mitchell,APAC,Day,2024,1,2,1954,,Post-Suez,34,1.1,Normal,509.19575666156277,-45.4,499.53,-44.4,Feb 2024,2024-02
451,2021-11-10,Passenger_959,959,Passenger,599,908,803.3549956660283,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",John Park,EMEA,Day,2021,4,11,1957,,Post-Suez,33,1.06,Normal,495.1797462581356,62.2,499.53,60.8,Nov 2021,2021-11
451,2021-11-10,Passenger_959,959,Passenger,599,908,803.3549956660283,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",John Park,EMEA,Day,2021,4,11,2000,26.0,Post-Suez,33,1.06,Normal,495.1797462581356,62.2,499.53,60.8,Nov 2021,2021-11
589,2024-02-15,Passenger_786_2,786,Passenger,745,401,272.9749886066785,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Angela Smith,LATAM,Night,2024,1,2,1939,,Post-Suez,31,1.0,Normal,494.18812107674495,-44.8,499.53,-45.4,Feb 2024,2024-02
589,2024-02-15,Passenger_786_2,786,Passenger,745,401,272.9749886066785,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Angela Smith,LATAM,Night,2024,1,2,1998,28.0,Post-Suez,31,1.0,Normal,494.18812107674495,-44.8,499.53,-45.4,Feb 2024,2024-02
589,2024-02-15,Passenger_786_2,786,Passenger,745,401,272.9749886066785,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Angela Smith,LATAM,Night,2024,1,2,1934,,Post-Suez,31,1.0,Normal,494.18812107674495,-44.8,499.53,-45.4,Feb 2024,2024-02
181,2022-10-01,Container_113_2,113,Container,291,190,469.9618719574447,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Matthew Ramirez,APAC,Night,2022,4,10,1986,,Post-Suez,29,0.94,Normal,509.19575666156277,-7.7,499.53,-5.9,Oct 2022,2022-10
181,2022-10-01,Container_113_2,113,Container,291,190,469.9618719574447,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Matthew Ramirez,APAC,Night,2022,4,10,2001,25.0,Post-Suez,29,0.94,Normal,509.19575666156277,-7.7,499.53,-5.9,Oct 2022,2022-10
426,2023-04-16,Cargo_295,295,Cargo,895,595,967.9143087448028,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",John Bridges,AMER,Night,2023,2,4,1939,,Post-Suez,34,1.1,Normal,501.3849927507171,93.0,499.53,93.8,Apr 2023,2023-04
426,2023-04-16,Cargo_295,295,Cargo,895,595,967.9143087448028,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",John Bridges,AMER,Night,2023,2,4,2013,13.0,Post-Suez,34,1.1,Normal,501.3849927507171,93.0,499.53,93.8,Apr 2023,2023-04
217,2024-03-09,Tanker_554,55,Tanker,529,663,994.5572104654136,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Tara Walker,APAC,Night,2024,1,3,2020,6.0,Post-Suez,45,1.45,High Load,509.19575666156277,95.3,499.53,99.1,Mar 2024,2024-03
144,2022-05-03,Tanker_556,556,Tanker,627,350,791.2681199189128,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Matthew Jones,LATAM,Night,2022,2,5,2013,13.0,Post-Suez,37,1.19,Normal,494.18812107674495,60.1,499.53,58.4,May 2022,2022-05
95,2024-12-06,Tanker_333,333,Tanker,374,793,798.9106305725292,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Diamond Newman,EMEA,Night,2024,4,12,1923,,Post-Suez,31,1.0,Normal,495.1797462581356,61.3,499.53,59.9,Dec 2024,2024-12
587,2023-09-14,Passenger_666,666,Passenger,761,63,944.8469058055224,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",David Dixon,LATAM,Night,2023,3,9,1934,,Post-Suez,52,1.68,High Load,494.18812107674495,91.2,499.53,89.1,Sep 2023,2023-09
587,2023-09-14,Passenger_666,666,Passenger,761,63,944.8469058055224,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",David Dixon,LATAM,Night,2023,3,9,1915,,Post-Suez,52,1.68,High Load,494.18812107674495,91.2,499.53,89.1,Sep 2023,2023-09
587,2023-09-14,Passenger_666,666,Passenger,761,63,944.8469058055224,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",David Dixon,LATAM,Night,2023,3,9,2002,24.0,Post-Suez,52,1.68,High Load,494.18812107674495,91.2,499.53,89.1,Sep 2023,2023-09
0,2024-01-01,Tanker_666,666,Tanker,627,122,796.8229118125845,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Matthew Jones,LATAM,Night,2024,1,1,1934,,Post-Suez,37,1.19,Normal,494.18812107674495,61.2,499.53,59.5,Jan 2024,2024-01
0,2024-01-01,Tanker_666,666,Tanker,627,122,796.8229118125845,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Matthew Jones,LATAM,Night,2024,1,1,1915,,Post-Suez,37,1.19,Normal,494.18812107674495,61.2,499.53,59.5,Jan 2024,2024-01
0,2024-01-01,Tanker_666,666,Tanker,627,122,796.8229118125845,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Matthew Jones,LATAM,Night,2024,1,1,2002,24.0,Post-Suez,37,1.19,Normal,494.18812107674495,61.2,499.53,59.5,Jan 2024,2024-01
432,2023-12-18,Tanker_739,739,Tanker,350,578,60.31090632271074,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Jason Gonzalez,EMEA,Day,2023,4,12,1964,,Post-Suez,36,1.16,Normal,495.1797462581356,-87.8,499.53,-87.9,Dec 2023,2023-12
432,2023-12-18,Tanker_739,739,Tanker,350,578,60.31090632271074,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Jason Gonzalez,EMEA,Day,2023,4,12,2010,16.0,Post-Suez,36,1.16,Normal,495.1797462581356,-87.8,499.53,-87.9,Dec 2023,2023-12
432,2023-12-18,Tanker_739,739,Tanker,350,578,60.31090632271074,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Jason Gonzalez,EMEA,Day,2023,4,12,1996,30.0,Post-Suez,36,1.16,Normal,495.1797462581356,-87.8,499.53,-87.9,Dec 2023,2023-12
366,2022-04-24,Passenger_897_2,89,Passenger,563,699,208.3699032574321,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Deborah Morgan,LATAM,Day,2022,2,4,2008,18.0,Post-Suez,40,1.29,Normal,494.18812107674495,-57.8,499.53,-58.3,Apr 2022,2022-04
734,2024-05-25,Tanker_456_2,456,Tanker,529,507,329.1826441920264,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Tara Walker,APAC,Day,2024,2,5,1919,,Post-Suez,45,1.45,High Load,509.19575666156277,-35.4,499.53,-34.1,May 2024,2024-05
734,2024-05-25,Tanker_456_2,456,Tanker,529,507,329.1826441920264,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Tara Walker,APAC,Day,2024,2,5,1940,,Post-Suez,45,1.45,High Load,509.19575666156277,-35.4,499.53,-34.1,May 2024,2024-05
734,2024-05-25,Tanker_456_2,456,Tanker,529,507,329.1826441920264,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Tara Walker,APAC,Day,2024,2,5,1935,,Post-Suez,45,1.45,High Load,509.19575666156277,-35.4,499.53,-34.1,May 2024,2024-05
32,2021-12-12,Container_635,63,Container,460,924,552.1287893390327,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Peter Griffin,AMER,Day,2021,4,12,2004,22.0,Post-Suez,27,0.87,Normal,501.3849927507171,10.1,499.53,10.5,Dec 2021,2021-12
215,2024-03-28,Tanker_950,950,Tanker,371,961,351.579974509577,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Isaac Moore,EMEA,Night,2024,1,3,1945,,Post-Suez,45,1.45,High Load,495.1797462581356,-29.0,499.53,-29.6,Mar 2024,2024-03
215,2024-03-28,Tanker_950,950,Tanker,371,961,351.579974509577,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Isaac Moore,EMEA,Night,2024,1,3,1991,35.0,Post-Suez,45,1.45,High Load,495.1797462581356,-29.0,499.53,-29.6,Mar 2024,2024-03
570,2023-08-27,Container_655,655,Container,350,47,258.84030710842256,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Jason Gonzalez,EMEA,Night,2023,3,8,1949,,Post-Suez,36,1.16,Normal,495.1797462581356,-47.7,499.53,-48.2,Aug 2023,2023-08
570,2023-08-27,Container_655,655,Container,350,47,258.84030710842256,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Jason Gonzalez,EMEA,Night,2023,3,8,1972,,Post-Suez,36,1.16,Normal,495.1797462581356,-47.7,499.53,-48.2,Aug 2023,2023-08
154,2023-01-14,Passenger_532,532,Passenger,490,920,276.7771965945568,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Elizabeth Norman,AMER,Day,2023,1,1,1927,,Post-Suez,42,1.35,High Load,501.3849927507171,-44.8,499.53,-44.6,Jan 2023,2023-01
105,2021-11-09,Cargo_494,494,Cargo,198,51,476.2632220438928,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Jamie Banks,APAC,Night,2021,4,11,1968,,Post-Suez,43,1.39,High Load,509.19575666156277,-6.5,499.53,-4.7,Nov 2021,2021-11
942,2021-04-10,Cargo_214,214,Cargo,563,978,246.40217132563305,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Deborah Morgan,LATAM,Day,2021,2,4,2008,18.0,Suez Disruption,40,1.29,Normal,494.18812107674495,-50.1,499.53,-50.7,Apr 2021,2021-04
967,2024-09-09,Container_780,780,Container,728,749,680.5141613536019,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Courtney Mclaughlin,EMEA,Day,2024,3,9,1989,,Post-Suez,36,1.16,Normal,495.1797462581356,37.4,499.53,36.2,Sep 2024,2024-09
167,2023-10-21,Cargo_882,882,Cargo,395,156,854.1529294887945,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Shawn Martinez,APAC,Night,2023,4,10,1985,,Post-Suez,32,1.03,Normal,509.19575666156277,67.7,499.53,71.0,Oct 2023,2023-10
627,2021-01-26,Container_841,841,Container,629,431,819.8503055499297,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Elizabeth Welch,AMER,Night,2021,1,1,1958,,Pre-Suez,27,0.87,Normal,501.3849927507171,63.5,499.53,64.1,Jan 2021,2021-01
627,2021-01-26,Container_841,841,Container,629,431,819.8503055499297,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Elizabeth Welch,AMER,Night,2021,1,1,2019,7.0,Pre-Suez,27,0.87,Normal,501.3849927507171,63.5,499.53,64.1,Jan 2021,2021-01
195,2023-11-13,Passenger_897,89,Passenger,110,334,851.6981643977064,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Steven Lynn,EMEA,Day,2023,4,11,2008,18.0,Post-Suez,30,0.97,Normal,495.1797462581356,72.0,499.53,70.5,Nov 2023,2023-11
326,2024-12-07,Cargo_954,954,Cargo,45,621,964.9277915623323,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Jason Melton,AMER,Night,2024,4,12,1929,,Post-Suez,28,0.9,Normal,501.3849927507171,92.5,499.53,93.2,Dec 2024,2024-12
250,2024-08-18,Container_727,727,Container,733,58,538.7973248387319,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Terry Flores,EMEA,Day,2024,3,8,1954,,Post-Suez,28,0.9,Normal,495.1797462581356,8.8,499.53,7.9,Aug 2024,2024-08
906,2022-03-28,Container_875,875,Container,748,410,998.0708849098328,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Cindy Martin,EMEA,Night,2022,1,3,1981,,Post-Suez,32,1.03,Normal,495.1797462581356,101.6,499.53,99.8,Mar 2022,2022-03
906,2022-03-28,Container_875,875,Container,748,410,998.0708849098328,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Cindy Martin,EMEA,Night,2022,1,3,2007,19.0,Post-Suez,32,1.03,Normal,495.1797462581356,101.6,499.53,99.8,Mar 2022,2022-03
945,2021-04-10,Passenger_524,524,Passenger,629,84,13.777914187126928,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Elizabeth Welch,AMER,Day,2021,2,4,1955,,Suez Disruption,27,0.87,Normal,501.3849927507171,-97.3,499.53,-97.2,Apr 2021,2021-04
