movement_id,date_id,vessel_key,vessel_id,vessel_category,terminal_id,container_count,move_duration,route_geometry
583,2023-11-03,Passenger_704,704,Passenger,215,381,361.89721171738455,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
854,2024-06-29,Container_119,119,Container,131,233,183.121732557594,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
273,2024-05-11,Container_435,4,Container,328,246,601.8229030100603,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
153,2021-09-25,Passenger_588,58,Passenger,131,34,857.5821227903988,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
86,2022-02-18,Passenger_339,339,Passenger,812,888,934.9275571071792,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
583,2024-08-02,Container_922,92,Container,189,294,894.2857194252294,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
665,2023-12-01,Cargo_295,295,Cargo,563,875,882.0526104219819,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
285,2021-03-01,Cargo_545,545,Cargo,733,837,348.0514891295866,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
784,2023-02-20,Tanker_917,917,Tanker,961,457,505.4214377767896,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
739,2023-05-24,Cargo_744,744,Cargo,387,808,371.3087987193416,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
360,2024-08-08,Passenger_524,524,Passenger,387,211,922.2616339871262,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
239,2023-09-05,Passenger_724,724,Passenger,737,180,92.82617536659733,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
743,2024-08-23,Passenger_617,617,Passenger,224,899,554.3196746533962,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
672,2024-02-22,Passenger_411,41,Passenger,45,646,246.90578156468968,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
170,2024-02-08,Passenger_849,84,Passenger,198,689,850.374247553776,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
255,2023-05-27,Tanker_334,334,Tanker,395,924,339.2183289622066,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
486,2021-07-07,Container_766,766,Container,803,13,863.6842221931,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
511,2022-03-27,Passenger_293,293,Passenger,737,172,928.0429132716796,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
166,2023-06-28,Cargo_687,687,Cargo,369,962,171.96764718295125,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
949,2023-09-03,Cargo_145,145,Cargo,778,128,754.2526868494697,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
389,2024-09-13,Container_890,890,Container,215,448,349.9782594528251,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
381,2021-01-22,Cargo_565_2,565,Cargo,778,22,403.2761705562512,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
60,2023-07-05,Tanker_454,454,Tanker,599,326,274.38127676120007,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
876,2021-08-13,Tanker_272,272,Tanker,169,172,616.6666554426752,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
235,2022-02-04,Passenger_793,79,Passenger,328,256,343.1671271629636,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
987,2021-07-29,Passenger_916,91,Passenger,748,814,740.6158375617217,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
496,2023-01-25,Cargo_594,594,Cargo,282,276,778.4920263437733,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
875,2023-11-05,Passenger_897,89,Passenger,374,814,395.13228094018206,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
179,2023-07-13,Container_661,661,Container,733,895,4.744029144360451,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
166,2023-03-21,Container_548,548,Container,883,540,66.08132483176333,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
801,2023-09-17,Tanker_542,542,Tanker,961,539,273.81222483885693,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
820,2024-11-20,Cargo_326,326,Cargo,215,333,953.8731767171462,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
543,2021-01-25,Container_727,727,Container,371,667,393.8093305302853,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
32,2023-07-20,Passenger_643,643,Passenger,197,807,744.235278044123,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
944,2021-08-29,Passenger_530,530,Passenger,291,864,936.0779193464596,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
393,2021-08-31,Passenger_105,105,Passenger,803,195,341.6787600431267,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
936,2024-06-23,Tanker_555,555,Tanker,733,686,561.2899521256741,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
871,2023-03-18,Container_518,518,Container,198,139,852.320640945879,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
852,2022-05-24,Passenger_523,523,Passenger,672,490,614.7978816760365,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
689,2024-09-15,Tanker_115,115,Tanker,282,89,112.22060852345584,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
673,2023-09-07,Tanker_144_2,14,Tanker,189,550,769.5769246910883,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
533,2022-04-03,Passenger_503,503,Passenger,169,852,904.092551518384,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
24,2022-05-08,Cargo_664,664,Cargo,215,817,768.7758055886459,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
388,2024-07-23,Tanker_666,666,Tanker,369,715,752.5387781208366,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
731,2023-12-09,Passenger_875,875,Passenger,563,578,755.6963216004112,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
813,2024-03-17,Passenger_747,747,Passenger,778,625,612.5388773245523,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
560,2023-09-19,Tanker_192,192,Tanker,961,99,247.80993151837103,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
710,2021-06-28,Passenger_690,690,Passenger,291,728,910.8387465769688,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
21,2022-06-19,Cargo_769,76,Cargo,761,682,128.90729147139444,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
468,2022-09-03,Passenger_961,961,Passenger,350,143,827.2957463923128,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
508,2024-03-30,Passenger_782,782,Passenger,627,633,359.3742853287859,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
893,2023-09-19,Passenger_999,999,Passenger,748,385,673.8200902731379,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
311,2021-06-20,Cargo_672,672,Cargo,599,509,805.0971109278391,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
230,2023-09-20,Cargo_993_2,993,Cargo,506,814,798.589025708532,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
352,2022-02-20,Container_343,343,Container,490,322,161.14261139989972,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
170,2022-03-12,Tanker_501_2,501,Tanker,328,917,610.9180827077572,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
558,2024-02-18,Tanker_828,828,Tanker,131,417,214.5626485365941,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
643,2024-11-05,Container_175,175,Container,803,513,112.10428344897238,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
801,2023-05-12,Cargo_553,553,Cargo,812,28,513.5613107741966,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
972,2024-10-16,Passenger_859_2,859,Passenger,761,122,987.52705113454,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
73,2022-10-08,Container_555,5,Container,189,281,981.6639350590524,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
247,2021-09-14,Cargo_316_2,316,Cargo,198,979,573.4011814356403,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
301,2022-03-28,Container_431,431,Container,506,260,772.1741639116136,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
249,2024-01-13,Container_774,774,Container,169,395,249.677966536886,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
828,2024-01-06,Passenger_976,976,Passenger,395,854,224.3621853935024,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
139,2023-05-24,Passenger_956,956,Passenger,627,319,706.5231425961705,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
29,2024-08-06,Container_795,79,Container,737,813,785.9995401243737,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
861,2024-10-07,Tanker_990,99,Tanker,272,120,741.8371238095108,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
962,2021-06-24,Container_875,87,Container,598,133,104.50755319273608,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
226,2023-09-20,Tanker_508,508,Tanker,110,12,356.27255291872063,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
333,2022-03-11,Tanker_782,782,Tanker,291,124,44.18016593435825,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
503,2022-03-29,Container_101,101,Container,374,604,786.1622645380679,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
526,2022-06-30,Tanker_499,499,Tanker,930,90,311.7463645439569,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
991,2024-12-26,Passenger_897,89,Passenger,224,613,429.7348147268581,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
404,2023-04-25,Container_166,166,Container,328,599,578.8883442561597,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
12,2021-10-20,Passenger_632,632,Passenger,506,234,0.5525096436814758,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
423,2021-10-27,Passenger_545,545,Passenger,761,37,354.120210114085,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
557,2023-12-04,Cargo_52,52,Cargo,598,162,727.2831111660681,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
517,2021-01-05,Container_727,727,Container,99,143,286.06528465192724,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
512,2022-08-28,Tanker_466,466,Tanker,957,528,570.4774342138945,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
923,2022-07-03,Cargo_901,901,Cargo,812,931,977.1713707512693,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
808,2022-12-26,Cargo_616_2,616,Cargo,672,435,118.1562903914547,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
251,2024-11-05,Tanker_963,963,Tanker,761,634,268.24095788666403,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
355,2024-05-13,Cargo_516,516,Cargo,957,303,683.966516338098,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
668,2021-10-03,Tanker_333,333,Tanker,272,91,598.3775165647925,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
410,2024-09-10,Tanker_844,844,Tanker,460,218,978.0033831575196,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
428,2022-04-06,Tanker_917,917,Tanker,371,479,34.60265744582169,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
168,2023-10-16,Passenger_379,379,Passenger,737,860,877.9941376805641,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
254,2024-11-28,Cargo_964,964,Cargo,748,248,488.54505355430575,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
741,2022-05-24,Container_514,514,Container,99,984,226.8990032088253,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
843,2024-06-18,Cargo_438,438,Cargo,460,639,503.36427163638064,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
785,2024-02-26,Passenger_327,327,Passenger,369,355,412.196201182173,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
308,2024-08-05,Tanker_412,412,Tanker,45,623,179.33476653430947,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
136,2022-10-06,Container_779,779,Container,169,698,219.39573536911416,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
159,2023-07-17,Tanker_916,916,Tanker,272,686,288.1415794808031,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
393,2022-02-27,Cargo_701,701,Cargo,708,866,552.1988470097192,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
518,2022-07-07,Cargo_761,76,Cargo,778,662,83.09936158027898,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
893,2024-06-15,Container_588,588,Container,387,26,88.84544487158553,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
899,2024-09-28,Tanker_533,533,Tanker,387,377,331.7461552381744,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
2,2021-04-13,Passenger_131,131,Passenger,350,908,707.2908901724053,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
708,2021-06-15,Cargo_289,289,Cargo,745,207,978.3051138577918,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
299,2021-09-29,Container_735,735,Container,961,499,12.003279730553816,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
197,2024-12-13,Cargo_672,672,Cargo,672,500,972.3406442673668,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
555,2024-11-01,Tanker_432,432,Tanker,282,557,686.0415220263874,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
33,2021-05-10,Cargo_802,802,Cargo,387,869,900.9858465612008,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
334,2022-09-18,Container_362,362,Container,629,540,536.3383579118911,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
552,2024-02-20,Cargo_136,136,Cargo,215,0,462.9392979949507,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
272,2022-06-22,Tanker_137,137,Tanker,728,243,785.1596885670361,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
593,2022-08-25,Passenger_643,643,Passenger,198,631,551.1108848080505,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
460,2021-12-08,Cargo_723,723,Cargo,708,783,897.3654952792367,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
800,2024-09-11,Passenger_268,268,Passenger,629,647,893.0632189495301,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
181,2023-12-19,Passenger_729,729,Passenger,599,733,530.4554806582157,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
57,2021-01-16,Container_894,894,Container,224,240,573.7646412217488,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
530,2021-12-03,Tanker_471,471,Tanker,99,95,456.2753721090571,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
257,2024-08-15,Cargo_320,320,Cargo,708,949,689.4061998777703,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
707,2023-07-27,Container_175,175,Container,198,563,682.3561130554439,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
93,2021-06-12,Cargo_240,240,Cargo,369,739,650.5932015983801,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
575,2024-07-20,Tanker_331,331,Tanker,748,957,62.34991489426156,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
990,2022-08-16,Passenger_530,530,Passenger,460,182,963.5827266688368,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
93,2022-01-17,Cargo_789,789,Cargo,629,872,335.60224803607906,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
302,2022-07-07,Passenger_588,588,Passenger,705,366,246.2165935327137,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
845,2023-06-22,Cargo_655,655,Cargo,803,626,211.0494179120696,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
534,2023-07-23,Cargo_772,772,Cargo,563,387,69.28360408867762,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
